LOG bench nim-seq=3295 nim-array=1714 c-queue=1781 bitboard=8100 components=8094 simd=8295 inline-asm=8123 simd-masks=875 masks=7654 masks-simd=435 mismatches=0
LOG bench nim-seq=65002 nim-array=32114 c-queue=31962 bitboard=9700 components=8804 simd=9809 inline-asm=8919 simd-masks=1481 masks=7758 masks-simd=435 mismatches=0
LOG bench nim-seq=77255 nim-array=39076 c-queue=38924 bitboard=10466 components=9663 simd=11188 inline-asm=9970 simd-masks=2461 masks=7637 masks-simd=435 mismatches=0
LOG bench nim-seq=105525 nim-array=54465 c-queue=54240 bitboard=10689 components=9182 simd=11080 inline-asm=9386 simd-masks=1938 masks=7679 masks-simd=435 mismatches=0
LOG bench nim-seq=85498 nim-array=43841 c-queue=43689 bitboard=10675 components=9674 simd=11282 inline-asm=9974 simd-masks=2428 masks=7681 masks-simd=435 mismatches=0
LOG bench nim-seq=115032 nim-array=57804 c-queue=57579 bitboard=12006 components=9967 simd=12489 inline-asm=10325 simd-masks=2664 masks=7738 masks-simd=435 mismatches=0
LOG bench nim-seq=125940 nim-array=65341 c-queue=65191 bitboard=11312 components=9199 simd=11910 inline-asm=9440 simd-masks=2075 masks=7559 masks-simd=435 mismatches=0
LOG bench nim-seq=91675 nim-array=46819 c-queue=46669 bitboard=10620 components=9134 simd=11111 inline-asm=9361 simd-masks=2009 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=96694 nim-array=49430 c-queue=49280 bitboard=11294 components=9313 simd=11792 inline-asm=9582 simd-masks=2207 masks=7541 masks-simd=435 mismatches=0
LOG bench nim-seq=112535 nim-array=57168 c-queue=56943 bitboard=10853 components=9478 simd=11328 inline-asm=9724 simd-masks=2136 masks=7777 masks-simd=435 mismatches=0
LOG bench nim-seq=82287 nim-array=43160 c-queue=43120 bitboard=10300 components=9137 simd=10947 inline-asm=9356 simd-masks=1871 masks=7701 masks-simd=435 mismatches=0
LOG bench nim-seq=44019 nim-array=22136 c-queue=22096 bitboard=9501 components=8767 simd=9857 inline-asm=8916 simd-masks=1541 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=44019 nim-array=22136 c-queue=22096 bitboard=9501 components=8767 simd=9857 inline-asm=8916 simd-masks=1541 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=115811 nim-array=58974 c-queue=58749 bitboard=10832 components=9457 simd=11307 inline-asm=9703 simd-masks=2136 masks=7756 masks-simd=435 mismatches=0
LOG bench nim-seq=40608 nim-array=20224 c-queue=20181 bitboard=9370 components=8734 simd=10107 inline-asm=8876 simd-masks=1508 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=38856 nim-array=19304 c-queue=19261 bitboard=9238 components=8668 simd=9907 inline-asm=8796 simd-masks=1442 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=44168 nim-array=22288 c-queue=22245 bitboard=9238 components=8668 simd=9907 inline-asm=8796 simd-masks=1442 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=115041 nim-array=58316 c-queue=58091 bitboard=10792 components=9417 simd=11267 inline-asm=9663 simd-masks=2136 masks=7716 masks-simd=435 mismatches=0
LOG bench nim-seq=40483 nim-array=20190 c-queue=20148 bitboard=9006 components=8503 simd=9307 inline-asm=8596 simd-masks=1277 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=38851 nim-array=19294 c-queue=19252 bitboard=8907 components=8470 simd=9207 inline-asm=8556 simd-masks=1244 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=55372 nim-array=27854 c-queue=27739 bitboard=9286 components=8569 simd=9657 inline-asm=8676 simd-masks=1343 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=115910 nim-array=59184 c-queue=58959 bitboard=10462 components=9219 simd=10867 inline-asm=9423 simd-masks=1938 masks=7716 masks-simd=435 mismatches=0
LOG bench nim-seq=30708 nim-array=15412 c-queue=15331 bitboard=8601 components=8167 simd=8702 inline-asm=8210 simd-masks=941 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=30708 nim-array=15412 c-queue=15331 bitboard=8601 components=8167 simd=8702 inline-asm=8210 simd-masks=941 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=42795 nim-array=21510 c-queue=21468 bitboard=8907 components=8470 simd=9207 inline-asm=8556 simd-masks=1244 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=122524 nim-array=62887 c-queue=62662 bitboard=10543 components=9300 simd=10948 inline-asm=9504 simd-masks=1938 masks=7797 masks-simd=435 mismatches=0
LOG bench nim-seq=86620 nim-array=44126 c-queue=43901 bitboard=9947 components=8898 simd=10261 inline-asm=9064 simd-masks=1773 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=94803 nim-array=48459 c-queue=48234 bitboard=10443 components=9064 simd=10812 inline-asm=9265 simd-masks=1938 masks=7561 masks-simd=435 mismatches=0
LOG bench nim-seq=71719 nim-array=35963 c-queue=35811 bitboard=9797 components=8765 simd=10172 inline-asm=8922 simd-masks=1679 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=146228 nim-array=75387 c-queue=75089 bitboard=10943 components=9387 simd=11369 inline-asm=9605 simd-masks=2004 masks=7818 masks-simd=435 mismatches=0
LOG bench nim-seq=112996 nim-array=57939 c-queue=57641 bitboard=10672 components=9248 simd=10830 inline-asm=9466 simd-masks=2004 masks=7679 masks-simd=435 mismatches=0
LOG bench nim-seq=119072 nim-array=61256 c-queue=61031 bitboard=10909 components=9468 simd=11252 inline-asm=9728 simd-masks=2202 masks=7701 masks-simd=435 mismatches=0
LOG bench nim-seq=56488 nim-array=27777 c-queue=27625 bitboard=9999 components=9164 simd=10662 inline-asm=9368 simd-masks=1938 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=173182 nim-array=89983 c-queue=89685 bitboard=11314 components=9367 simd=11510 inline-asm=9580 simd-masks=1943 masks=7859 masks-simd=435 mismatches=0
LOG bench nim-seq=116180 nim-array=59910 c-queue=59684 bitboard=10789 components=9187 simd=10830 inline-asm=9400 simd-masks=1943 masks=7679 masks-simd=435 mismatches=0
LOG bench nim-seq=65643 nim-array=33308 c-queue=33228 bitboard=10264 components=9773 simd=10732 inline-asm=10094 simd-masks=2527 masks=7681 masks-simd=435 mismatches=0
LOG bench nim-seq=32956 nim-array=15839 c-queue=15760 bitboard=9385 components=9126 simd=10112 inline-asm=9314 simd-masks=1900 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=146348 nim-array=75502 c-queue=75276 bitboard=11180 components=9413 simd=11140 inline-asm=9640 simd-masks=2009 masks=7839 masks-simd=435 mismatches=0
LOG bench nim-seq=63384 nim-array=32203 c-queue=32088 bitboard=9643 components=8633 simd=10106 inline-asm=8775 simd-masks=1508 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=49891 nim-array=25403 c-queue=25361 bitboard=9773 components=8812 simd=10787 inline-asm=8996 simd-masks=1706 masks=7541 masks-simd=435 mismatches=0
LOG bench nim-seq=14178 nim-array=6856 c-queue=6814 bitboard=8499 components=8518 simd=8867 inline-asm=8625 simd-masks=1432 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=67976 nim-array=35126 c-queue=35084 bitboard=9898 components=9069 simd=10844 inline-asm=9253 simd-masks=1706 masks=7798 masks-simd=435 mismatches=0
LOG bench nim-seq=43871 nim-array=22140 c-queue=22100 bitboard=9567 components=8800 simd=9857 inline-asm=8956 simd-masks=1574 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=24393 nim-array=12302 c-queue=12335 bitboard=9023 components=8668 simd=9207 inline-asm=8796 simd-masks=1442 masks=7661 masks-simd=435 mismatches=0
